Name;Address 1 - Formatted;Address 1 - Street;Address 1 - City;Address 1 - PO Box;Address 1 - Region;Address 1 - Postal Code;Address 1 - Country;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. François Elouga ;;;;;;;;;;;;;;;;;;;
Nom :;;;;;;;;;;;;;;;;;;;
Prénom :;;;;;;;;;;;;;;;;;;;
Fonction :;;;;;;;;;;;;;;;;;;;
Téléphone :;;;;;;;;;;;;;;;;;;;
Adresse e-mail :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Société :;;;;;;;;;;;;;;;;;;;
Effectif :;;;;;;;;;;;;;;;;;;;
Activité :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Adresse :;;;;;;;;;;;;;;;;;;;
CP :;;;;;;;;;;;;;;;;;;;
Ville :;;;;;;;;;;;;;;;;;;;
Pays :;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Philippe ZZZZZLapeyronnie ;;;;;;;;;;;;;;;;;;;
Nom :;;;;;;;;;;;;;;;;;;;
Prénom :;;;;;;;;;;;;;;;;;;;
Fonction :;;;;;;;;;;;;;;;;;;;
Téléphone :;;;;;;;;;;;;;;;;;;;
Adresse e-mail :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Société :;;;;;;;;;;;;;;;;;;;
Effectif :;;;;;;;;;;;;;;;;;;;
Activité :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Adresse :;;;;;;;;;;;;;;;;;;;
CP :;;;;;;;;;;;;;;;;;;;
Ville :;;;;;;;;;;;;;;;;;;;
Pays :;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Lyamine Briki ;;;;;;;;;;;;;;;;;;;
Nom :;;;;;;;;;;;;;;;;;;;
Prénom :;;;;;;;;;;;;;;;;;;;
Fonction :;;;;;;;;;;;;;;;;;;;
Téléphone :;;;;;;;;;;;;;;;;;;;
Adresse e-mail :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Société :;;;;;;;;;;;;;;;;;;;
Effectif :;;;;;;;;;;;;;;;;;;;
Activité :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Adresse :;;;;;;;;;;;;;;;;;;;
CP :;;;;;;;;;;;;;;;;;;;
Ville :;;;;;;;;;;;;;;;;;;;
Pays :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Joel Mebaley ;;;;;;;;;;;;;;;;;;;
Nom :;;;;;;;;;;;;;;;;;;;
Prénom :;;;;;;;;;;;;;;;;;;;
Fonction :;;;;;;;;;;;;;;;;;;;
Téléphone :;;;;;;;;;;;;;;;;;;;
Adresse e-mail :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Société :;;;;;;;;;;;;;;;;;;;
Effectif :;;;;;;;;;;;;;;;;;;;
Activité :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Adresse :;;;;;;;;;;;;;;;;;;;
CP :;;;;;;;;;;;;;;;;;;;
Ville :;;;;;;;;;;;;;;;;;;;
Pays :;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M.  Rapeau ;;;;;;;;;;;;;;;;;;;
Nom :;;;;;;;;;;;;;;;;;;;
Prénom :;;;;;;;;;;;;;;;;;;;
Fonction :;;;;;;;;;;;;;;;;;;;
Téléphone :;;;;;;;;;;;;;;;;;;;
Adresse e-mail :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Société :;;;;;;;;;;;;;;;;;;;
Effectif :;;;;;;;;;;;;;;;;;;;
Activité :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Adresse :;;;;;;;;;;;;;;;;;;;
CP :;;;;;;;;;;;;;;;;;;;
Ville :;;;;;;;;;;;;;;;;;;;
Pays :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Laurent David ;;;;;;;;;;;;;;;;;;;
Nom :;;;;;;;;;;;;;;;;;;;
Prénom :;;;;;;;;;;;;;;;;;;;
Fonction :;;;;;;;;;;;;;;;;;;;
Téléphone :;;;;;;;;;;;;;;;;;;;
Adresse e-mail :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Société :;;;;;;;;;;;;;;;;;;;
Effectif :;;;;;;;;;;;;;;;;;;;
Activité :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Adresse :;;;;;;;;;;;;;;;;;;;
CP :;;;;;;;;;;;;;;;;;;;
Ville :;;;;;;;;;;;;;;;;;;;
Pays :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Claudia Nieto ;;;;;;;;;;;;;;;;;;;
Nom :;;;;;;;;;;;;;;;;;;;
Prénom :;;;;;;;;;;;;;;;;;;;
Fonction :;;;;;;;;;;;;;;;;;;;
Téléphone :;;;;;;;;;;;;;;;;;;;
Adresse e-mail :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Société :;;;;;;;;;;;;;;;;;;;
Effectif :;;;;;;;;;;;;;;;;;;;
Activité :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Adresse :;;;;;;;;;;;;;;;;;;;
CP :;;;;;;;;;;;;;;;;;;;
Ville :;;;;;;;;;;;;;;;;;;;
Pays :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SARL  P&G ;Park Nord; Immeuble les Pléiades - 74370 METZ-TESSY;Park Nord; Immeuble les Pléiades;METZ-TESSY;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  PEGIME ;63 avenue Roger Salengro - 69100 VILLEURBANNE;63 avenue Roger Salengro;VILLEURBANNE;;;69100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SARL  PEXIN ;63 avenue Roger Salengro - 69100 VILLEURBANNE;63 avenue Roger Salengro;VILLEURBANNE;;;69100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Bernard FERRIES ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Melle Stéphanie Durdilly ;7 place puvis de chavannes - 69006 Lyon;7 place puvis de chavannes;Lyon;;;69006;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Anthony SIMON ;Mini Parc Bat 3 3 chemin du Jubin - 69570 Dardilly;Mini Parc Bat 3 3 chemin du Jubin;Dardilly;;;69570;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Georges FERNANDES ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Michèle Gazzano ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Delphine Petraman ;1 Av Eugene Freyssinet Guyancourt - 78061 Saint Quentin en Yvelines Cede;1 Av Eugene Freyssinet Guyancourt;Saint Quentin en Yvelines Cede;;;78061;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Olivier Bosseler ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  Archigroup ;;;;;;;;;;;;;;;;;;;
Jean Philippe CHARON : Architecte D.P.L.G.;;;;;;;;;;;;;;;;;;;
Frank DREIDEMIE : Architecte D.P.L.G.;;;;;;;;;;;;;;;;;;;
Michel SANIAL : Architecte D.P.L.G.;;;;;;;;;;;;;;;;;;;
Hervé DACLIN : Architecte D.P.L.G.;;;;;;;;;;;;;;;;;;;
Gabriel DUSSUYER : Architecte D.P.L.G.;;;;;;;;;;;;;;;;;;;
Thibaut FLAVIGNY : Architecte D.P.L.G.;;;;;;;;;;;;;;;;;;;
Stéphane LACOSTE : Architecte D.E.N.S.A.I.S;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  REPONSE ;174 Quai de Jemmapes; 75010 PARIS         - 75010 PARIS;174 Quai de Jemmapes; 75010 PARIS        ;PARIS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  ELAN Developpement ;384; avenue des Baronnes - 34730 Prades le Lez;384; avenue des Baronnes;Prades le Lez;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Denis Defargues ;385 avenue des Baronnes - 34730 Prades le Lez;385 avenue des Baronnes;Prades le Lez;;;34730;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Melle Stéphanie Breiffeilh ;;;;;;;;;;;;;;;;;;;
En cours de déménagement en centre ville de Montpellier. Nouvelle adresse enregistrée.;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Elan Développement / Ingénierie;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
384;;;;;;;;;;;;;;;;;;;
34730 Prades le Lez;;;;;;;;;;;;;;;;;;;
Tél : 04 67 63 80 62;;;;;;;;;;;;;;;;;;;
Fax : 04 67 63 00 78;;;;;;;;;;;;;;;;;;;
contact@elandev.fr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
EURL  LETELLIER ARCHITECTES ;12 Rue des Vases - 31000 Toulouse;12 Rue des Vases;Toulouse;;;31000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mlle Emilie Cruchandeau ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Marie-Pierre Peyret-Lacombe ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Pascale VERGNE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Alain Deleau ;;;;;;;;;;;;;;;;;;;
Nom :;;;;;;;;;;;;;;;;;;;
Prénom :;;;;;;;;;;;;;;;;;;;
Fonction :;;;;;;;;;;;;;;;;;;;
Téléphone :;;;;;;;;;;;;;;;;;;;
Adresse e-mail :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Société :;;;;;;;;;;;;;;;;;;;
Effectif :;;;;;;;;;;;;;;;;;;;
Activité :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
Adresse :;;;;;;;;;;;;;;;;;;;
CP :;;;;;;;;;;;;;;;;;;;
Ville :;;;;;;;;;;;;;;;;;;;
Pays :;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Thierry Gaxieu ;;;;;;;;;;;;;;;;;;;
Téléphone : 04 66 54 30 00;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  EDEIS ;Parc Club Bat 7   78 chemin des sept deniers CS 1A0405 - 31204 Toulouse;Parc Club Bat 7   78 chemin des sept deniers CS 1A0405;Toulouse;;;31204;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Sabine Monties ;17 rue Paul Mesplé ZAC Basso Cambo CS 30631 - 31106 Toulouse;17 rue Paul Mesplé ZAC Basso Cambo CS 30631;Toulouse;;;31106;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Gilles Portet ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Atelier d'architecture  Jean Nouvel ;10 Cité d'Angoulème - 75011 PARIS;10 Cité d'Angoulème;PARIS;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Isabelle Faye ;10 Cité d'Angoulème - 75011 PARIS;10 Cité d'Angoulème;PARIS;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  SOA Architectes ;44 rue Amelot - 75011 PARIS;44 rue Amelot;PARIS;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Catherine Violleau ;44 rue Amelot - 75011 PARIS;44 rue Amelot;PARIS;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Chavannes et Associés ;;;;;;;;;;;;;;;;;;;
Très bon RV. A suivre après les travaux de l'agence et son prud homme en cours.A priori convaincue;;;;;;;;;;;;;;;;;;;
RV pris le mardi 8novembre à 10H00 avec Mme De Castro suite à échange téléphonique du 26/10.;;;;;;;;;;;;;;;;;;;
14 personnes;;;;;;;;;;;;;;;;;;;
Gère les plannings et l'activité en gros 1 fois par mois. PB de mouvement de personnel et pb d'infos sur les projets.Un prud'homme en cours et des travaux à l'agence.;;;;;;;;;;;;;;;;;;;
Très bon contact tel environ 40 mn;;;;;;;;;;;;;;;;;;;
a suivre;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Hermine De Castro ;68 rue de la Folie-Méricourt - 75011 PARIS;68 rue de la Folie-Méricourt;PARIS;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Evelyne Rebierre ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  AMIGEST ;;;;;;;;;;;;;;;;;;;
Editeur du logiciel EBP de facturation;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Stéphane Bruneton ;La Lauragaise Route de Baziège - 31670 Labège;La Lauragaise Route de Baziège;Labège;;;31670;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Vincent Gayde  ;La Lauragaise Route de Baziège - 31670 Labège;La Lauragaise Route de Baziège;Labège;;;31670;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Christophe Bury ;;;;;;;;;;;;;;;;;;;
UNSFA Président Alsace;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. François Pichet ;16 rue André Gide - 33400 Talence;16 rue André Gide;Talence;;;33400;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Louis Roland Martin ;349 bis route de Toulouse - 33140 Villenave d'Ornon;349 bis route de Toulouse;Villenave d'Ornon;;;33140;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Bruno Goyeneche ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Daniel Freire ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Simon Buri ;20 rue Ferdinand Mercusot - 21540 Sombernon;20 rue Ferdinand Mercusot;Sombernon;;;21540;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Thierry Le Berre ;Route de Sainte Foix BP 79124 - 35091 Rennes Cedex 9;Route de Sainte Foix BP 79124;Rennes Cedex 9;;;35091;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean Louis Radigue ;AGAURA Parc COMITEC 1 rue Jean François Champollion - 18000 Bourges;AGAURA Parc COMITEC 1 rue Jean François Champollion;Bourges;;;18000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Yves Marie Bohec ;25 rue Huysmans - 28000 Chartres;25 rue Huysmans;Chartres;;;28000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Stéphane Martin ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Cécile Salle ;34 Place Voltaire - 36000 Chateauroux;34 Place Voltaire;Chateauroux;;;36000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Virginie Bourdin ;12 rue du Maréchal Maunoury - 45000 Orléans;12 rue du Maréchal Maunoury;Orléans;;;45000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Syndicat Corse Architecte ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jacques Houareau ;9 rue Lucien Gasparin - 97400 Saint Denis;9 rue Lucien Gasparin;Saint Denis;;;97400;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean Marc Demoly ;6 rue Charles de Gaulle - 25410 Saint Vit;6 rue Charles de Gaulle;Saint Vit;;;25410;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Emmanuel Patrizio ;Bureau 112  28 rue Sainte Croix des Pelletiers - 76000 Rouen;Bureau 112  28 rue Sainte Croix des Pelletiers;Rouen;;;76000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Didier Chinardet ;8 cours du Gal De Gaulle - 91360 Epinay sur Orge;8 cours du Gal De Gaulle;Epinay sur Orge;;;91360;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. François Barbier ;84 rue de Belleville - 75020 Paris;84 rue de Belleville;Paris;;;75020;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre Etienne Miny ;;;;;;;;;;;;;;;;;;;
SARL AP Architecture;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Philippe Rouveau ;70 Chemin de Fontaine Riante - 77160 Provins;70 Chemin de Fontaine Riante;Provins;;;77160;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Miska Patrice Anquetil ;14 route de Lardy - 91630 Cheptainville;14 route de Lardy;Cheptainville;;;91630;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean Marc Lachaux ;4 rue du Docteur Roux - 94100 Saint Maur des Fosses;4 rue du Docteur Roux;Saint Maur des Fosses;;;94100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Michael Chour ;7 RN 19  - 94440 Santeny;7 RN 19 ;Santeny;;;94440;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Christian Faliu ;2 Place Haut Montoir - 95000 Cergy;2 Place Haut Montoir;Cergy;;;95000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Karine Severac ;Maison des professions libérales  285 rue Alfred Nobel - 34000 Montpellier;Maison des professions libérales  285 rue Alfred Nobel;Montpellier;;;34000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Daniel Pierron ;14 rue Bénit - 54000 Nancy;14 rue Bénit;Nancy;;;54000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean Luc Probst ;3 rue Jean Antoine Chaptal - 57000 Metz;3 rue Jean Antoine Chaptal;Metz;;;57000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Luc Monnin ;18 Place Marnac - 31520 Ramonville;18 Place Marnac;Ramonville;;;31520;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Daniel GRESSE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre Baux ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Atelier d'architecture  BELLOUARD MONTLAUR BALDUCCI ;5 avenue des Herbettes - 31400 Toulouse;5 avenue des Herbettes;Toulouse;;;31400;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean Christophe Bellouard ;5 avenue des Herbettes - 31400 Toulouse;5 avenue des Herbettes;Toulouse;;;31400;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  BPA ;36 avenue de Lodève - 34070 Montpellier;36 avenue de Lodève;Montpellier;;;34070;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Pascale Champion ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Olivier Schertenleib ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  LES AUTRES ;28 rue des polinaires - 31000 TOULOUSE;28 rue des polinaires;TOULOUSE;;;31000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Kamel CHELBAB ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  ABIS Informatique ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  COD ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Patrice CHAZOULE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Groupe  V-ING ;15 bis avenue du Quebec  Courtaboeuf - 91140 VILLEBON-SUR-YVETTE;15 bis avenue du Quebec  Courtaboeuf;VILLEBON-SUR-YVETTE;;;91140;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Lionel VELLUET ;15 bis avenue du Quebec Courtaboeuf - 91140 Villebon sur Yvette;15 bis avenue du Quebec Courtaboeuf;Villebon sur Yvette;;;91140;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Ioan GRIFFIN ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  Colliers International ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Frederique.Miriel@colliers.com;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 06 80 06 88 07/ 01 73 01 21 54 www.colliers.com;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mettre en place une approche NWOW « new ways of working » dans son organisation c’est développer une culture de travail où l’autonomie et la responsabilisation de chaque collaborateur sont encouragées;;;;;;;;;;;;;;;;;;;
En termes d’environnement de travail;;;;;;;;;;;;;;;;;;;
- Bricks : Des pratiques de flexibilité spatio-temporelle : travail à domicile;;;;;;;;;;;;;;;;;;;
- Bytes : L’usage avancé des TIC : équipement nomade pour tous ;;;;;;;;;;;;;;;;;;;
#NOM?;;;;;;;;;;;;;;;;;;;
Les 2 premières composantes (bricks;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Frédérique Miriel ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Frederique.Miriel@colliers.com;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 06 80 06 88 07/ 01 73 01 21 54 www.colliers.com;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mettre en place une approche NWOW « new ways of working » dans son organisation c’est développer une culture de travail où l’autonomie et la responsabilisation de chaque collaborateur sont encouragées;;;;;;;;;;;;;;;;;;;
En termes d’environnement de travail;;;;;;;;;;;;;;;;;;;
- Bricks : Des pratiques de flexibilité spatio-temporelle : travail à domicile;;;;;;;;;;;;;;;;;;;
- Bytes : L’usage avancé des TIC : équipement nomade pour tous ;;;;;;;;;;;;;;;;;;;
#NOM?;;;;;;;;;;;;;;;;;;;
Les 2 premières composantes (bricks;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  ALLANCE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Patrick DELCRUZEL ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Hermine De Castro ;68 rue de la Folie-Méricourt - 75011 PARIS;68 rue de la Folie-Méricourt;PARIS;;;75011;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Marie Claude Richard ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SARL  Bureautique Conseil Midi Pyrénées BCMP ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Magalie Ginestet ;200 rue des tours CS24647 - 31676 Labège;200 rue des tours CS24647;Labège;;;31676;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jérome Plenard ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Groupe  GIREC Groupe NOX ;3 Bd du Zénith  - 44800 Saint Herblain;3 Bd du Zénith ;Saint Herblain;;;44800;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Atelier d'architecture  Valode et Pistre ;115 rue du bac  - 75007 PARIS;115 rue du bac ;PARIS;;;75007;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Stéphane Ferrier ;115 rue du bac - 75007 PARIS;115 rue du bac;PARIS;;;75007;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  ZUO LYON ;4 rue Victor Lagrange - 69007 Lyon;4 rue Victor Lagrange;Lyon;;;69007;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre Paul Raoult ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SAS  SPELEM ;Centre Commercial de Gros   9 Rue Gaston Evrard - 31094  TOULOUSE CEDEX 1;Centre Commercial de Gros   9 Rue Gaston Evrard;TOULOUSE CEDEX 1;;;31094;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Guillaume ALLIER ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jocelyn Mayaud ;; -  ;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
SA  AFNOR ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre Pascal ;;;;;;;;;;;;;;;;;;;
Sont environ 1000 sur le territoire et à 80 % ce sont des indépendants.;;;;;;;;;;;;;;;;;;;
Envoi plaquette ce jour 1811 suite à entretien tel et à voir comment faire circuler l'info et partenariat potentiel;;;;;;;;;;;;;;;;;;;
A beaucoup de clients Ingénierie avec ou sans outils.Un seul architecte c'est Enzo et Rosso;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Scoping Ingénierie ;15 Avenue Emile Baudot; 91300 Massy   - 91300 Massy;15 Avenue Emile Baudot; 91300 Massy  ;Massy;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Patrick Momi ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Edouard DELPY ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Mikael Veillon ;;  MIKAËL VEILLON    Arbor Jovis  3 boulevard du Zénith     - 44800 Saint Herblain;;  MIKAËL VEILLON    Arbor Jovis  3 boulevard du Zénith    ;Saint Herblain;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  ATAUB ;606 chem Bretèque - 76230 Bois Guillaume;606 chem Bretèque;Bois Guillaume;;;76230;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Paul Déon ;;;;;;;;;;;;;;;;;;;
Va faire circuler l'info ?;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  TRELLO ;;;;;;;;;;;;;;;;;;;
mdp : nathalie;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. François de Barbier de La Serre ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Sylvain Lamarche ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Société  FAURE Equipements ;ZI de Magré 21 rue Santos-Dumont BP 52 - 87002 Limoges Cedex 1;ZI de Magré 21 rue Santos-Dumont BP 52;Limoges Cedex 1;;;87002;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean Pierre Deltreil ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
